,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
38,What is the average body temperature ?,38,1,0.2458891801502061,0.5641156755387783,0.3511459532722146,12,0
39,What animal was the heat-seeking missile called the Sidewinder named for ?,39,1,0.23891965613140329,0.6052632123231888,0.3448583977561168,16,1
40,What kind of poisoning is known as plumbism ?,40,2,0.23447563373889613,0.6245968148112298,0.33296611422475764,17,0
41,What is a fear of jealousy ?,41,2,0.22544241433591095,0.6567086011171341,0.3326981259779222,18,0
42,What is a fear of points ?,42,2,0.22678112348831744,0.6523774147033692,0.33373712202740274,18,0
43,What disease is the second-biggest killer of North Americans ?,43,2,0.23434813191052817,0.6251074261963367,0.3368082396967397,17,0
44,What disease is transmitted by the Anopheles mosquito ?,44,2,0.2435457573105496,0.5803383015096187,0.3376616350598212,15,0
45,Where is the human skin least sensitive ?,45,2,0.24250003666066994,0.5866023287177086,0.33476303933827506,17,0
46,Which drug is commonly used to treat AIDS ?,46,2,0.23662294746700416,0.6156592085957527,0.33406046301905445,16,0
47,What is a fear of rejection ?,47,2,0.22510149859995773,0.6577925898134709,0.3328133873540849,18,0
48,What disease does Katharine Hepburn have that makes her voice shake ?,48,2,0.24204305725907846,0.5892016969621181,0.33991902493785714,15,0
49,What is a fear of food ?,49,2,0.22518048866749352,0.6575420938432217,0.3334946017322671,18,0
50,What is the fear of being loved ?,50,2,0.22539373151677622,0.6568638533353806,0.3337456794230587,18,0
51,What is a fear of worms ?,51,2,0.22894549039312806,0.645101721584797,0.33678522410646833,18,0
52,What drug is often used to treat AIDS patients ?,52,2,0.23630484894864812,0.6170262835919857,0.3342134164051169,16,0
53,What is a fear of disease ?,53,2,0.22449966638909089,0.659688238799572,0.33282544528490926,18,0
54,What is a fear of shadows ?,54,2,0.22730680709220574,0.6506425999104977,0.3353420162996835,18,0
55,What is a fear of failure ?,55,2,0.22544436203766943,0.6567023865878582,0.3331534239214998,17,0
56,What is foot and mouth disease ?,56,2,0.23830003209332584,0.6081663899123668,0.3273707156330172,17,0
57,What is the only artery that carries blue blood from the heart to the lungs ?,57,2,0.24444099771746405,0.5745587170124054,0.3360131985751234,18,0
58,What is a fear of cold ?,58,2,0.22547482355398454,0.6566051609814167,0.3352875398452319,17,0
59,What is a fear of being alone ?,59,2,0.22527828680310283,0.6572314001619816,0.33340493207041494,17,0
60,What is desktop publishing ?,60,3,0.23972811744218692,0.6013502962887287,0.3481690332483422,15,0
61,What happened to Answers.com ?,61,3,0.24116569230058385,0.5939909979701042,0.34345609197042626,15,0
62,What is the spectrum of a sine wave ?,62,3,0.24162059879807424,0.5915390692651272,0.35051573268545816,15,1
63,What 's the abbreviation for trinitrotoluene ?,63,3,0.24210331302404137,0.588863305002451,0.35339583508152883,13,0
64,What is the difference between a college and a university ?,64,3,0.24259323816319342,0.5860625460743905,0.347119291986138,13,0
65,What is the use of a 24-hour clock instead of a 12-hour clock ?,65,3,0.24342488273570356,0.5810870967805386,0.35391911219805977,14,0
66,What 's the difference between J.D. and LL.M. ?,66,3,0.24455303072782297,0.5738035857677459,0.3484125994661261,15,0
67,What is porphyria ?,67,3,0.24096646136983957,0.5950449295341969,0.35269656022156903,13,1
68,What is the abbreviated expression for the National Bureau of Investigation ?,68,3,0.24479969730640883,0.572113124281168,0.35441647149990735,13,0
69,"What is the origin of the midwest slang , ` you 're darn tootin ' ?",69,3,0.248818935611797,0.5343666173517704,0.3573914930108186,12,0
70,Where did the energy for the Big Bang come from ?,70,3,0.24846234178097742,0.5392129853367805,0.3422087260845899,13,0
71,What is witch hazel ?,71,3,0.24074843927896877,0.5961850337684155,0.35333930103335426,13,0
72,What is an antigen ?,72,3,0.24310242574609411,0.5830516360700131,0.3536654740426009,12,0
73,What is a pyrotechnic display ?,73,3,0.24151055438813465,0.5921381875872612,0.35040565727403716,14,1
74,What is nepotism ?,74,3,0.2415706891470978,0.59181127846241,0.3483600111331755,13,0
75,What is the chunnel ?,75,3,0.23884717115177623,0.6056069545447826,0.34909356858922125,16,0
76,What was the Long March in China ?,76,3,0.24472633582438888,0.5726199984550476,0.357614249804282,12,0
77,What is a drought ?,77,3,0.24371482073537443,0.5792791225016117,0.35236313252203894,13,1
78,What motto ended Merrie Melodies cartoons ?,78,3,0.24939087127799675,0.524680533260107,0.3610812634690566,11,0
79,What is sonar ?,79,3,0.23936295719735717,0.6031360402703285,0.3431651896835155,16,0
80,What was the name of the ball game played by the mayans ?,80,4,0.24493743942236595,0.5711516730487347,0.349292657417479,16,1
81,What sport is played on the largest field ?,81,4,0.24140817178756524,0.5926921151578426,0.33929634539087156,20,0
82,What hide-and-seek game is played around a tin can ?,82,4,0.24331753495514188,0.5817463457584381,0.34175491968061655,17,1
83,"What indoor sport saw the Phoenix Inferno become the Phoenix Pride on July 14 , 1983 , when the temperature hit 111 degrees ?",83,4,0.2412708214939284,0.5934300728142261,0.3357017170965063,20,0
84,In which sport is there a `` scrum '' ?,84,4,0.24133833782011094,0.5930680513381958,0.34322907371517036,18,1
85,"What card game derived its name from biritch , or Russian Whist ?",85,4,0.243991985528987,0.5775113828480244,0.34702494763849995,20,0
86,What international amateur sports spectacle was first telecast in 1956 ?,86,4,0.24440073479179786,0.5748282380402088,0.34293006534602594,20,0
87,"What sport features slotbacks , tailbacks , and touchbacks ?",87,4,0.24082903726497218,0.5957651436328888,0.34167225746430774,20,0
88,What card game can feature dealer 's choice ?,88,4,0.24306062160557884,0.5833029314875603,0.3462593878567468,19,1
89,Garry Kasparov plays what game ?,89,4,0.24613466167212747,0.562171845138073,0.35102665431847907,16,1
90,What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?,90,4,0.24835926782113718,0.5405059523880482,0.35506299239453415,14,1
91,What game is fatal to anybody over 21 ?,91,4,0.24484580756449173,0.5717927046120167,0.3413133692374407,16,1
92,What net game sees its women 's world amateur champions receive the Uber Cup ?,92,4,0.24332249590564473,0.5817159965634346,0.3429987901700488,20,0
93,What kind of sports team is the Buffalo Sabres ?,93,4,0.24510352087229426,0.56997484639287,0.34894399042864854,18,1
94,What football bowl game 's first queen was Hallie Woods ?,94,4,0.24776030127143178,0.5473254553973674,0.3431640324461625,17,1
95,"What card game has variations called Canfield , Klondike and Spider ?",95,4,0.24170694350156366,0.5910662204027176,0.3444713635365672,20,0
96,"What game 's board shows the territories of Irkutsk , Yakutsk and Kamchatka ?",96,4,0.2438309209709625,0.578543484956026,0.3489597036298079,19,1
97,What is a research expedition in mountain climbing ?,97,4,0.24863643031441543,0.5369265444576741,0.3444651706887632,17,1
98,What kind of a sports team is the Wisconsin Badgers ?,98,4,0.2447249220450726,0.5726297318935394,0.3493353441839794,19,1
99,"What baseball outcome required nine balls in 1879 , eight balls in 1880 and seven balls in 1881 ?",99,4,0.2449207017689573,0.5712691955268383,0.335722126429652,20,0
100,What was Jimmy Durante 's theme song ?,100,5,0.24518604761597776,0.5693826518952847,0.3374382077530954,15,0
101,What book is subtitled The Preservation of Favoured Races in the Struggle for Life ?,101,5,0.24797376650568953,0.5450137034058571,0.35009256395957067,13,0
102,What Shakespearean play featured Shylock ?,102,5,0.24233423936239115,0.5875543296337128,0.3343234951750057,15,0
103,What did Shostakovich write for Rostropovich ?,103,5,0.24792124646900585,0.545593349635601,0.32741719518837004,13,0
104,What 's the only work by Michelangelo that bears his signature ?,104,5,0.24629999643584566,0.5608276546001434,0.3359574464566034,14,0
105,What 1963 Joseph L. Mankiewicz film cost $28 million ?,105,5,0.2416189082599945,0.591548302769661,0.33320212697883833,15,0
106,What was Mel Gibson 's first movie ?,106,5,0.24068159386110835,0.596531891822815,0.33399264699860187,15,0
107,What newspaper serves Salt Lake City ?,107,5,0.24308037291683315,0.4168157041072845,0.2980676726244055,11,0
108,What Nevil Shute novel is about the doomed survivors of a nuclear war ?,108,5,0.24325419240664317,0.5821328654885292,0.33908076457058706,15,0
109,What was the first Sam Spade novel ?,109,5,0.24057733316817287,0.5970704220235348,0.33516167980661515,15,0
110,What was the top box office movie in April 1998 ?,110,5,0.2442058985622414,0.5761189952492713,0.33591362101084904,15,0
111,"What TV series saw many of its aquatic scenes shot at Silver Springs , Florida ?",111,5,0.2462821802708808,0.5609739266335965,0.33954787826182525,14,0
112,What album put The Beatles on the cover of Time in 1967 ?,112,5,0.246168385907575,0.561900033056736,0.3301570106198606,15,0
113,What movie did Madilyn Kahn star in with Gene Wilder ?,113,5,0.24137404655598682,0.592876011133194,0.33397444982834507,15,0
114,What comic strip sometimes features a mailman named Beasley ?,114,5,0.24631791701583838,0.5606801696121693,0.34222968620129535,15,0
115,In what movie is the number nine found in the title ?,115,5,0.24352542356270726,0.5804647527635097,0.3358358974776609,17,0
116,What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?,116,5,0.24623034969715163,0.5613974779844284,0.3440233266557573,13,0
117,What was the name of the sitcom that Alyssa Milano starred in with Tony Danza ?,117,5,0.24003108168658094,0.5998444706201553,0.33849690919018444,15,0
118,"Name a movie that the actress , Sandra Bullock , had a role in .",118,5,0.2428587254145675,0.5845060624182224,0.334506728469556,15,0
119,What J.R.R. Tolkien book features Gimli as a central character ?,119,5,0.2403591871441739,0.5981876410543918,0.32836958150422546,15,0
