,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
24,"imoh powers hokies north carolina misses a potential game-tying 54-yard field goal with about a minute left and virginia tech prevails, 27-24.",24,1,0.20279387259662313,0.7172697111964226,0.30520011371825523,19,0
25,"montreal at san francisco, 7:05 pm san francisco (ticker) -- the san francisco giants will look for their sixth straight win tuesday when they continue a four-game series against the montreal expos at sbc park. ",25,1,0.20162458366237068,0.7199441209435463,0.29960986342644796,19,0
26,"kuznetsova beats sharapova in all-russian semifinal wimbledon champion maria sharapova suffered a major defeat by newly us open winner svetlana kuznetsova in the  quot;russian derby quot; semi-final of the 585,000 us dollars china open wta tour here on saturday.",26,1,0.20132770963440846,0.7206179738044739,0.30760184222061104,17,0
27,"appleby leads by a stroke in south africa stuart appleby of australia was the only player to break 70 friday, shooting a 3-under-par 69 that left him with a one-stroke lead over lee westwood of england halfway through the nedbank golf challenge.",27,1,0.20675184978634062,0.7079618960618973,0.3156834024500006,15,0
28,greek fani halkia wins women #39;s 400m hurdles gold greece #39;s fani halkia captured the women #39;s 400m hurdles gold medal before a boisterous home crowd at the olympic games in athens on august 25.,28,1,0.20932912517091282,0.7016702130436897,0.3033883325137479,19,0
29,"bush is expected  at nascar race while nascar officials reject the ""nascar dads"" label -- too narrow and stereotypical, they say -- politicians haven't stopped courting the demographic that once threatened to become the soccer moms of 2004.",29,1,0.21903109722106437,0.6759798362851143,0.31874026064386973,17,0
30,"red sox hold off angels 10-7 (ap) ap - manny ramirez homered twice, curt schilling moved into a tie for the major league lead with 17 wins and the streaking boston red sox beat the anaheim angels 10-7 tuesday night.",30,1,0.19664452924566259,0.7309880316257477,0.2995857533159017,19,0
31,"4-on-4 league debuts if no nhl the nhl lockout starts just after midnight thursday. on friday night, there will be a chance to see nhl players in action -- if you #39;re willing to trek to barrie, ontario.",31,1,0.20204729062405163,0.7189810708165169,0.3043348526144774,17,0
32,champions league: ac milan tops its group after 0-0 draw at celtic ac milan held host celtic to a 0-0 draw in its final champions league group match on tuesday and finished at the top of the group f standings.,32,1,0.20435110504747117,0.7136560201644897,0.3048058425498556,18,0
33,"bobby robson  #39;relieved of duties #39; at newcastle newcastle manager bobby robson has been  quot;relieved of his duties quot; at the lagging soccer club, newcastle announced monday.",33,1,0.20616569223012032,0.7093664437532425,0.30441760454560857,17,0
34,kuznetsova forced to fight to reach bali semis us open champion svetlana kuznetsova overcame a tough first-set challenge from wild card angelique widjaja to reach the semi-finals of the wismilak international with a 7-5 6-1 victory on friday.,34,1,0.20150170988078658,0.7202232733368874,0.30594555848061467,18,0
35,grover #39;s making name with mane a huge mass of unruly brown locks perched upon his head that forced him to go up a helmet size -- or purdue #39;s 4-0 start that has gotten him a little notoriety on campus.,35,1,0.20891603687135785,0.7026917934417725,0.31075862153379297,18,0
36,"van nistelrooy misses united #39;s last group game ruud van nistelrooy will miss manchester united #39;s last champions league group d game away to fenerbahce on wednesday because of a calf injury, the premier league club said.",36,1,0.20603743391454762,0.7096725210547448,0.3061075354212733,18,0
37,"redskins cut former starter ohalete ashburn, va. (ap) -- he was demoted to third string a couple weeks ago, didn #39;t do exactly what the coaches wanted and was coming off a bad game. ifeanyi ohalete knew what was coming next. ",37,1,0.20597738063991197,0.7098156794905662,0.3094901948633127,17,0
38,"turin olympic chief set to quit the official in charge of organising the turin 2006 winter olympics is set to quit because of a power struggle. the italian government has appointed mario pescante to oversee the games, to the fury of valentino ",38,1,0.21933786861816307,0.6751060575246811,0.3142072512357183,14,0
39,white sox stop mariners 7-5 (ap) ap - juan uribe homered and roberto alomar had a two-run double friday night to lead the chicago white sox over the seattle mariners 7-5.,39,1,0.19510088472516968,0.734305602312088,0.298036046761788,19,0
40,"imf chief sees potential hazard in us fiscal policies he managing director of the international monetary fund, rodrigo de rato, said yesterday that the dollar would have to fall and the united states would have to tackle its growing indebtedness ",40,2,0.22528224502562716,0.6572188124060631,0.30589996108319234,18,1
41,"mortgage rates continue to fall rates on 30-year and 15-year mortgages fell this week to the lowest levels seen in six months, good news for people wanting to buy a home or refinance.",41,2,0.21271182912310208,0.6931014522910118,0.2905060627104458,20,0
42,"crude oil ekes out small bounce (reuters) reuters - battered oil prices struggled on\friday to shake off this week's  #36;6 slump, edging up from a\12-week low after a massive round of selling triggered by\easing worries about winter supply.",42,2,0.2135918693982668,0.6908091470599175,0.29884239610748403,20,0
43,update 1: stewart asks court to overturn conviction lawyers for martha stewart told a federal appeals court that she suffered a  quot;fundamentally unfair quot; trial at the hands of prosecutors who incorrectly suggested she was accused of insider trading.,43,2,0.22580829808955,0.6555368185043335,0.31467519254388143,18,1
44,"bush win not a cure-all for stocks the market may have been relieved over the resolution of the presidential race, but investors should be careful about rushing into sectors they think might do well in the second bush administration: all may not be as it seems.",44,2,0.2182474549736083,0.678192438185215,0.303949712754845,20,0
45,"illinois helps residents import drugs  chicago (reuters) - illinois residents will soon gain  access to lower-cost prescription drugs from canada, the united  kingdom and ireland, sidestepping u.s. regulators' objections  to imported drugs, gov. rod blagojevich said on tuesday.",45,2,0.22637275117001146,0.6537115767598152,0.3077334104647276,18,1
46,vodafone eyes annual savings of 2.5bn vodafone is to cut costs by 2.5bn per year by march 2008. it will do this a combination of 1.4bn through cost-saving measures and 1.,46,2,0.22576466388088415,0.6556770250201225,0.30803090839156705,20,0
47,"fidelity still fighting independent chair rule fidelity investments hasn #39;t given up its opposition to a rule that requires the boards of mutual funds to have an independent chair, and the senior us senator from new hampshire is backing that effort.",47,2,0.2155258016014315,0.6856722876429557,0.3003990755079283,20,0
48,"oil prices halt three-day losing streak oil prices rose modestly today, halting a three-day losing streak on profit-taking from record highs near \$50 a barrel.",48,2,0.21870715676790226,0.6768978327512741,0.3042059002954227,20,0
49,daily digest new york -- a federal appeals court agreed tuesday to temporarily seal letters pertaining to the health of former silicon valley investment banker frank quattrone #39;s wife and teenage daughter after his lawyers protested that a judge was about to make them ,49,2,0.22667597354697705,0.6527220562100411,0.31001581380684995,18,1
50,"update 1: carrefour #39;s profit up on robust operations carrefour, the world #39;s no. 2 retailer said wednesday that its profit increased 5.3 percent in the first half of the year, as robust international operations and lower finance costs helped it ride out tough conditions at its core french superstores.",50,2,0.2176043907346814,0.6799878031015396,0.29882964434205167,20,0
51,"coca-cola warns on profits coca-cola says earnings for the rest of 2004 will lag current wall street expectations because of weakness in key markets, further highlighting the divergent fortunes of the world #39;s largest soft drink maker and its top rival pepsico.",51,2,0.2165039375351474,0.683019295334816,0.3005880718768074,20,0
52,"india on track to poverty reduction: ilo: india news: new delhi, dec 8 : india is on its way to poverty reduction and employment generation at a time when about 1.4 billion people, or half the world #39;s workers, are trapped in grinding poverty, says a new international labour organisation (ilo ",52,2,0.22802771208938477,0.6482305228710175,0.3032416585961109,19,1
53,"us air locked in down-to-wire talks on cuts with its pilots us airways was locked in tough bargaining on wage and benefit cuts with its pilots union, whose backing is critical for the struggling airline to avoid another bankruptcy filing.",53,2,0.21514339715560185,0.6866992309689521,0.3005936678938353,20,0
54,hotel workers on the verge of striking hotel workers at 14 dc hotels are preparing to strike after talks over a new contract broke down last night. union officials said hotel management walked out of contract ,54,2,0.22057711016418202,0.6715310171246529,0.2998241195515904,20,0
55,"judge weighs airline #39;s request for 23-percent pay cut alexandria, va. a federal bankruptcy judge is weighing whether to grant us airways #39; request to impose 23-percent pay cuts on its workers to shore up its financial position while it reorganizes.",55,2,0.21179058049468244,0.6954722985625267,0.30020143177231373,20,0
56,"treasuries up, indirect bidders buy big (reuters) reuters - u.s. treasury prices built on early\gains on wednesday after an auction of five-year debt drew\surprisingly strong demand from indirect bidders, which include\foreign central banks.",56,2,0.21444831089064728,0.6885515555739403,0.29721518038318784,20,0
57,"u.s. july output up; factories run faster (reuters) reuters - u.s. industrial output advanced in\july, as american factories operated at their highest capacity\in more than three years, a federal reserve report on tuesday\showed.",57,2,0.21856262696407533,0.6773058742284774,0.2924456878715211,20,0
58,"update 3: ceo: altria preparing to break up company tobacco and food giant altria group inc. is moving ahead with preparations to break itself up into two or three businesses, the company #39;s chairman and ceo said thursday.",58,2,0.22809067666759258,0.6480179831385613,0.3081641274600132,20,0
59,"drug-ordering systems get a boost nearly 70 percent of massachusetts hospitals have failed to install special computer systems for ordering drugs for patients, mostly because they carry big price tags. but a new report from the massachusetts technology collaborative says the state's hospitals would end up saving money if they install these sophisticated systems to reduce medical errors.",59,2,0.2277346642806592,0.6492157354950905,0.3032009156408215,18,1
60,"attack of the radio clones microsoft's new internet streaming service attempts to replicate terrestrial stations, without all the annoying chatter -- and without permission. by randy dotinga.",60,3,0.21631362522750022,0.6835384830832482,0.313674516735995,16,0
61,"airpath joins wi-fi hotspots for easier web access  amsterdam (reuters) - u.s.-based wireless lan operator  airpath said on tuesday it aims to run 20,000 public locations  for wireless computer access by late 2005, and connect to an  additional 30,000 hotspots through roaming agreements.",61,3,0.2207483716491338,0.6710310742259026,0.3125333234176472,15,0
62,"microsoft debuts msn spaces for bloggers hoping to keep more internet users in its branded universe, microsoft corp. has become the latest company to offer blogging to the masses.",62,3,0.2135118033627862,0.6910188384354115,0.3091827979701081,17,0
63,"siebel taps motive software to improve usability (newsfactor) newsfactor - siebel (nasdaq: sebl) has been on a mission to lower the tco of its applications since last year's release of 7.5.3, a version that concentrated mainly on cost-savings modifications and other user-friendly improvements.",63,3,0.21541196324807974,0.6859785921871662,0.30760703467765127,16,0
64,fury at killing of pyrenean bear french environmentalists condemn hunters who shot one of the last female brown bears in the pyrenees.,64,3,0.2385120110859602,0.39281796365976335,0.2645096653053746,7,0
65,"athens wrestles to avoid cell phone outages by matt moore    athens, greece (ap) -- amid the roar of the crowd, the silence of the phones can be deafening. as thousands of athletes, spectators, journalists, officials and more descend on the greek capital ahead of the aug...",65,3,0.2472845528743157,0.5521099522709847,0.3426846394813252,10,0
66,dangerous exploit targets jpeg flaw (pc world) pc world - a software patch to protect your system is available from microsoft.,66,3,0.21940536908057992,0.6749132096767425,0.30998141991153494,16,0
67,"oracle to tout business intelligence, content management oracle at the oracle openworld conference in san francisco next week plans to focus on its data hub technology for business intelligence, content management for the masses, grid computing, and integration, an oracle official said on thursday.",67,3,0.21351566355175974,0.6910087339580059,0.3067293323167415,16,0
68,"vonage connects with linksys, netgear on voip vonage teams with wi-fi equipment makers linksys and netgear on voice over internet protocol.",68,3,0.21655244148801306,0.6828867368400097,0.3102304253750401,17,0
69,"bae systems unit to buy digitalnet deal continues a consolidation of the market and would create a \$1.2 billion information technology division ranked among the federal government's top 10 providers.&lt;br&gt;&lt;font face=""verdana,ms sans serif,arial,helvetica"" size=""-2""\ color=""#666666""&gt;&lt;b&gt;-the washington post&lt;/b&gt;&lt;/font&gt;",69,3,0.2261883898865541,0.6543101102113724,0.32369166769714824,14,0
70,novell restructures away from netware novell has been playing management musical chairs as it distances itself as a purveyor of netware and transforms itself into a flogger of linux and high end systems.,70,3,0.21214751636713167,0.6945571474730968,0.3070715869021423,17,0
71,speech code from ibm to become open source bm plans to announce today that it will contribute some of its speech-recognition software to two open-source software groups. the move is a tactical step by international business machines ,71,3,0.2153560058843327,0.6861289717257023,0.31059227089078734,16,0
72,"rumor control: bono buys edios and metal gear solid: the movie the official story:  quot;no, this isnt true. just a wild rumor. quot;--eidos staffer. bono was unavailable for comment. what we heard: though at first it was laughed off as one of the loopiest rumors to hit the ",72,3,0.22865993639113902,0.6460823863744736,0.32581083914361175,14,0
73,"internet cartoon can use guthrie song that #39;s the agreement reached between the publishers of woody guthrie #39;s classic this land is your land and jibjab media, creators of an animated internet short that uses the tune in a comic send-up of president george w. bush and senator john kerry #39;s ",73,3,0.23212190191066231,0.633709005266428,0.32784128753646485,14,0
74,"adobe enters home video editing fray adding to its offerings for digital imaging and video hobbyists, adobe systems on wednesday announced a new video-editing package and an update to its photoshop elements image-editing product.",74,3,0.21093167931704127,0.6976570785045624,0.3046237092415394,17,0
75,"intel korea unveils newest pentium 4 intel korea on tuesday released the mobile intel pentium 4 processor 548, which targets the personal laptop computer market. the central processing unit can operate multi-media programs that need a high performance capacity, explained the company.",75,3,0.21749224814028667,0.680299062281847,0.3154837749661699,15,0
76,"nintendo ds sells well in japan nintendo announced today that it has sold roughly half a million units in japan, bringing global sales of its new handheld over its goal of one million units.",76,3,0.22291018083271913,0.6645898513495923,0.3109391170845883,16,0
77,sony zooms in with new tv tech electronics giant develops new television technology to attack core business from a new angle.,77,3,0.21855087713881344,0.6773390054702759,0.30964672415058664,17,0
78,"google apple desktop search p2pnet.net news:-  quot;we intend to do it, quot; google chief executive eric schmidt told a university of california-los angeles conference, recently.",78,3,0.2191695063386155,0.6755861431360245,0.31971459735200186,15,0
79,hitachi drive to connect with consumer devices company hopes to woo makers of music players and other devices with easy integration and trimmer drive.,79,3,0.21692590984558394,0.6818628333508968,0.3085928334712533,17,0
