,guid,index,label,threshold_closeness,confidence,variability,correctness,forgetfulness
24,What is the temperature for baking Peachy Oat Muffins ?,24,1,0.24795704776411215,0.545199029147625,0.3195722241361271,17,0
25,What African animals are known as The Big Five ?,25,1,0.24589605881110088,0.5640620104968548,0.3360391757827394,17,0
26,What animal was the heat-seeking missile called the Sidewinder named for ?,26,1,0.24368266219762155,0.5794816821813583,0.33435337335094784,17,0
27,How hot should the oven be when baking Peachy Oat Muffins ?,27,1,0.2473979195510698,0.5510105915367604,0.32324034362614823,17,0
28,What kind of animal is Babar ?,28,1,0.240304554694844,0.5984654523432255,0.33139906993872303,17,0
29,"What was the name of the horse that fell on Queen Elizabeth , Prince Albert 's wife ?",29,1,0.24854540413522486,0.5381391644477844,0.33451794992343475,17,0
30,How hot does the inside of an active volcano get ?,30,1,0.2494325532142636,0.5238211415708065,0.3045324078236121,17,0
31,"What kind of creatures are black , yellow , and brown bullheads ?",31,1,0.24338861988265084,0.5813103936612606,0.33472964908028363,17,0
32,What species is a colt ?,32,1,0.24478193371667256,0.5722361840307713,0.33720677551770956,17,0
33,What animal has the biggest eyes ?,33,1,0.24787636697146445,0.5460828930139542,0.3334607958235842,16,0
34,What creature scares people in the film `` Jaws '' ?,34,1,0.24961565363224947,0.48039524629712105,0.33311850109616303,17,2
35,Name a tiger that is extinct .,35,1,0.24905990630378308,0.5306609474122524,0.3399213170420308,12,0
36,What kind of animals were in the Paleozoic era ?,36,1,0.24456012461240448,0.5737555108964443,0.3366252101169456,17,0
37,What Triple Crown-winning horse took the 1973 Belmont Stakes by 31 lengths ?,37,1,0.24995326266479156,0.49316352903842925,0.3140491819507384,16,1
38,What kind of dog is Scooby Doo ?,38,1,0.24205710212284107,0.589122936874628,0.3284392863110034,17,0
39,What is the name of David Letterman 's dog ?,39,1,0.24842442474843235,0.5396935164928436,0.33931218267551116,14,1
40,What is a fear of hair ?,40,2,0.2450956358822978,0.5700311653316021,0.3311589265411373,15,2
41,What is the name of the vaccine for chicken pox ?,41,2,0.2465054903200975,0.5591143779456615,0.33322694778402795,16,2
42,What cancer is commonly associated with AIDS ?,42,2,0.2436494645284464,0.5796902470290661,0.33146937837240403,18,0
43,What are the names of the different toes ?,43,2,0.24987795449696604,0.5110474206507206,0.3376936567780924,10,0
44,What common ailment can 't you catch at the North Pole ?,44,2,0.24409288143669927,0.5768577814102173,0.33152909659407837,17,0
45,What therapy attempts to elicit the `` primal scream '' ?,45,2,0.24774910248615534,0.5474436245858669,0.3344877065722757,14,0
46,What dangles over the tongue from the palate ?,46,2,0.24615092112582437,0.5620409451425076,0.33675238144322267,17,0
47,What chemicals are used in lethal injection ?,47,2,0.24859545397145555,0.5374772734940052,0.33649689250195436,14,0
48,What is the name of the disease that actress Hunter Tylo 's baby girl has ?,48,2,0.2453040886110089,0.5685267202556133,0.33120325471466394,19,1
49,What disease did August von Wassermann develop a specific test for in 196 ?,49,2,0.2444815694400865,0.5742861397564412,0.3308167922792869,19,1
50,What carries sperm up into the pelvic region ?,50,2,0.2477348515505636,0.5475935757160186,0.33331747593971056,14,0
51,What is a fear of strong light ?,51,2,0.24619005367968466,0.5617247626185418,0.33245254376173755,13,1
52,What disease does Katharine Hepburn have that makes her voice shake ?,52,2,0.2439782148992849,0.5776001617312432,0.32968566435406027,17,0
53,Where does your hair grow the fastest ?,53,2,0.2487700018279905,0.5350713297724724,0.34148474137599905,14,0
54,Which infectious disease is the world 's deadliest ?,54,2,0.24260320084535117,0.5860046461224556,0.32785378118195024,19,1
55,What is a fear of black people ?,55,2,0.24710275404604282,0.5538260713219643,0.33259734896391957,14,2
56,What is the most common kind of skin cancer in the U.S. ?,56,2,0.24389400366172373,0.5781408749520779,0.33110997723585894,17,1
57,What disease is the second-biggest killer of North Americans ?,57,2,0.24318830863975402,0.5825329713523388,0.32964552516853673,19,1
58,What is a fear of cold ?,58,2,0.2455564544805952,0.5666599243879318,0.33320238967713806,14,1
59,What is a fear of home surroundings ?,59,2,0.2459839596422239,0.5633722364902496,0.3316852883059943,13,1
60,What is the spirometer test ?,60,3,0.2358761275118775,0.618843899667263,0.34347450613055075,15,0
61,What is the origin of U.S. Army sergeant 's stripes ?,61,3,0.24301128747693326,0.5835985198616982,0.34068668736008245,15,0
62,What are people doing to help prevent the extinction of birds ?,62,3,0.24829220373849775,0.5413254916667938,0.3269578655626957,15,0
63,What is the difference between love and infatuation ?,63,3,0.23777420735788668,0.6105703063309192,0.33798747986752437,15,0
64,What does Ouija mean ?,64,3,0.23385120831060668,0.6270778961479664,0.34465201115157956,15,0
65,What is the text of the Fifth Amendment ?,65,3,0.23449497535593,0.6245191738009452,0.34576352822327744,15,0
66,What is the VDRL test of blood ?,66,3,0.24170695924266838,0.5910661339759826,0.3406011983279345,15,0
67,What does the name Billie mean ?,67,3,0.23772057858893017,0.6108125507831573,0.34272347901713923,15,0
68,What do Japanese school uniforms look like ?,68,3,0.2429449574560544,0.5839943006634712,0.33814444009781197,15,0
69,What are solar cells ?,69,3,0.2377296691049019,0.6107715256512165,0.3450080769680246,15,0
70,"What are vermicilli , rigati , zitoni , and tubetti ?",70,3,0.2387221466478735,0.6061972379684448,0.34762428875609763,15,0
71,What 's the state motto of California ?,71,3,0.24153659890569731,0.5919967450201511,0.3429675601763024,15,0
72,What does the donation process entail ?,72,3,0.23647116002172128,0.6163135416805744,0.34201023049494167,15,0
73,What does ciao mean ?,73,3,0.23411280621434755,0.6260444119572639,0.34373513622941676,15,0
74,What is the Bernoulli Principle ?,74,3,0.23505059150284383,0.6222677737474441,0.3442122625360476,15,0
75,What is the definition of hazmat ?,75,3,0.23466757966372329,0.6238241508603096,0.34030325133639655,15,0
76,What is an eclipse ?,76,3,0.23848435537046547,0.6073109716176986,0.3427622207623246,15,0
77,What is the theory of equivalence states ?,77,3,0.2343442094778137,0.6251231014728547,0.3419305634919154,15,0
78,What are the benefits of a rowing machine ?,78,3,0.24076216088825575,0.5961136780679226,0.3453910260171201,15,0
79,What is a disaccharide ?,79,3,0.23935199650417283,0.6031891636550426,0.34146444671026166,15,0
80,"What race is 1 , 137 miles long ?",80,4,0.24876168657809827,0.5351896777749061,0.3377225428540251,13,0
81,In which sport is there a `` scrum '' ?,81,4,0.24779928149153246,0.5469118162989617,0.33260949076872254,14,0
82,What is a research expedition in mountain climbing ?,82,4,0.24912577399047164,0.4704326868057251,0.34433724108045677,10,0
83,What game do Steve McQueen and Edward G. Robinson play in The Cincinnati Kid ?,83,4,0.24884947834872262,0.5339193403720855,0.3435381751775259,12,0
84,What card game can feature dealer 's choice ?,84,4,0.2465457026166159,0.5587732709944249,0.33064907303882374,15,0
85,What game is fatal to anybody over 21 ?,85,4,0.2472723238790344,0.5522271588444709,0.3373010926739641,13,0
86,"What baseball outcome required nine balls in 1879 , eight balls in 1880 and seven balls in 1881 ?",86,4,0.24824749125666645,0.5418629758059978,0.3356095816175294,15,0
87,What sports event is Meyer Wolfsheim supposed to have fixed in The Great Gatsby ?,87,4,0.24800973986132382,0.5446123316884041,0.3341920543065371,13,0
88,What famed tennis tournament 's men 's singles title was Fred Perry the last Englishman to win ?,88,4,0.24898557300874152,0.5318500705063343,0.33190797864268984,13,0
89,What new games are available for Nintendo 64 ?,89,4,0.24698731657917272,0.554887916892767,0.3386396080607003,14,0
90,What 's the most popular form of gambling with women in Las Vegas ?,90,4,0.24952965589084553,0.5216874182224274,0.34042089248261276,13,0
91,"What game 's board shows the territories of Irkutsk , Yakutsk and Kamchatka ?",91,4,0.2471955897056541,0.5529566831886769,0.33968582301442507,14,0
92,What was the name of the ball game played by the mayans ?,92,4,0.2482426138769941,0.5419211894273758,0.3376837747965467,13,0
93,What are the titles of some R-Rated Sony Playstation games ?,93,4,0.24951077262245902,0.5221184849739074,0.34538662696126604,12,0
94,"What card game derived its name from biritch , or Russian Whist ?",94,4,0.2485453849828507,0.5381394155323506,0.33144742867844107,14,0
95,What sport was the first televised in the U.S. ?,95,4,0.24873726613899805,0.5355349667370319,0.3440397750971432,13,0
96,Garry Kasparov plays what game ?,96,4,0.24933155120527348,0.5258543767035008,0.32519656487970694,15,0
97,What field sport did dentist William Beers promote and write a standard book of rules for ?,97,4,0.24886441175405977,0.5336984902620315,0.32412218461036024,15,0
98,What hide-and-seek game is played around a tin can ?,98,4,0.24829368244146038,0.5413075968623161,0.3357172182134729,14,0
99,"What 's played at Wembley Stadium , London , every May ?",99,4,0.2476471239559197,0.5485064536333084,0.3334368092692067,15,0
100,What Judith Rossner novel was made into a film starring Diane Keaton ?,100,5,0.24338702044847507,0.5813202284276485,0.32999232672228346,20,0
101,What Tom Wolfe book is about the Mercury astronauts ?,101,5,0.24415620619206338,0.576444710791111,0.33754431056569884,20,0
102,Name a novel written by John Steinbeck .,102,5,0.24459930513102174,0.5734894201159477,0.32853354877340674,20,0
103,What did Shostakovich write for Rostropovich ?,103,5,0.24446554357999897,0.5743939273059369,0.33478478417135327,20,0
104,In what movie is the number nine found in the title ?,104,5,0.24772372760677044,0.54771029651165,0.34728780645723534,14,1
105,What is the music used in the new VW Beetle commercial where the car spins and changes colors ?,105,5,0.24859333355622382,0.5375055521726608,0.33468921061577517,16,1
106,What Leoncavallo opera features a prologue by a clown ?,106,5,0.24546493556057145,0.5673428870737552,0.3310597722222511,20,0
107,What film did Lee Marvin win the 1965 best actor Oscar for ?,107,5,0.24730155015188754,0.5519466057419777,0.3368713921985836,16,1
108,What is the folklore story regarding birds ' nests and birds in Christmas trees ?,108,5,0.24990990282342873,0.490508046746254,0.34128058141393475,15,1
109,What film ends with the line : `` This is Mrs. Norman Maine '' ?,109,5,0.24623642909155008,0.5613479495048523,0.3273857251492407,18,1
110,"What poem contains the line , `` grow old with me the best is yet to be '' .",110,5,0.24460763523866821,0.5734327226877213,0.32917486444164407,20,0
111,What magazine paid Ernest Hemingway $15 a word to write a bullfighting article ?,111,5,0.24684234146696107,0.556193047016859,0.32110917672580946,20,0
112,What TV station did Mary Richards work for ?,112,5,0.24994777819431846,0.4927735343575478,0.3488815543808602,13,1
113,What is Beethoven 's 9th symphony called ?,113,5,0.24591694436588182,0.5638987921178341,0.33844055852534,17,1
114,What TV show did John Sebastian sing the theme for ?,114,5,0.24840428628764147,0.5399463854730129,0.33424417881634777,16,1
115,What was John F. Kennedy 's 1960 campaign song ?,115,5,0.24744752462060218,0.5505220286548138,0.33211580419720615,18,1
116,What Ernest Hemingway novel had the working title Fiesta ?,116,5,0.24312592575790803,0.5829100370407104,0.328699636275847,20,0
117,Name the story by Chris Van Allsburg in the which a boy tries to become a great sailor ?,117,5,0.24660696280714622,0.5582497827708721,0.3309977331475837,20,0
118,What William Makepeace Thackeray novel was made into a film by Stanley Kubrick ?,118,5,0.24295026742434617,0.5839626856148243,0.33017554920220127,20,0
119,What are the first ten amendements passed ?,119,5,0.2494942369652914,0.4775108240544796,0.32564831115247606,15,1
